CustomerKey,Region,Model,IncomeGroup,FreqBuy
15740,North America,Sport-100,High,1
15741,North America,Sport-100,High,1
15743,North America,Sport-100,High,1
15745,North America,Sport-100,High,1
15747,North America,Sport-100,High,1
15748,North America,Sport-100,High,1
15754,Pacific,Sport-100,High,1
15755,Pacific,Sport-100,High,1
15756,Pacific,Sport-100,High,1
15638,Europe,Sport-100,Low,1
15643,Pacific,Sport-100,Low,1
15645,Pacific,Sport-100,Low,1
15648,Pacific,Sport-100,Low,1
15649,Europe,Sport-100,Low,1
15650,Europe,Sport-100,Low,1
15652,Europe,Sport-100,Low,1
15653,Europe,Sport-100,Low,1
15658,Europe,Sport-100,Low,1
15665,Europe,Sport-100,Low,1
15670,Europe,Sport-100,Low,1
15672,Europe,Sport-100,Low,1
15674,Europe,Sport-100,Low,1
15676,Europe,Sport-100,Moderate,1
15684,Europe,Sport-100,High,1
15686,Europe,Sport-100,High,1
15687,Europe,Sport-100,High,1
15690,Europe,Sport-100,High,1
15691,Europe,Sport-100,High,1
15627,Europe,Sport-100,Moderate,1
15628,Europe,Sport-100,Moderate,1
15629,Europe,Sport-100,Low,1
15632,Europe,Sport-100,Low,1
15634,Europe,Sport-100,Low,1
15614,Europe,Sport-100,Moderate,1
15619,Europe,Sport-100,Moderate,1
15622,Europe,Sport-100,Low,1
15602,Pacific,Sport-100,High,1
15607,Pacific,Sport-100,High,1
15608,Europe,Sport-100,Low,1
15587,Pacific,Sport-100,High,1
15589,Pacific,Sport-100,High,1
15592,Pacific,Sport-100,High,1
15594,Pacific,Sport-100,High,1
15539,North America,Sport-100,High,1
15541,North America,Sport-100,High,1
15545,North America,Sport-100,Moderate,1
15546,North America,Sport-100,Moderate,1
15547,North America,Sport-100,Moderate,1
15563,North America,Sport-100,Moderate,1
15566,North America,Sport-100,High,1
15571,North America,Sport-100,Moderate,1
15572,North America,Sport-100,Moderate,1
15577,Pacific,Sport-100,High,1
15495,North America,Sport-100,Moderate,1
15502,North America,Sport-100,Moderate,1
15503,North America,Sport-100,Moderate,1
15508,North America,Sport-100,Moderate,1
15510,North America,Sport-100,High,1
15512,North America,Sport-100,High,1
15513,North America,Sport-100,High,1
15520,North America,Sport-100,Moderate,1
15526,North America,Sport-100,Moderate,1
15529,North America,Sport-100,Moderate,1
15253,Pacific,Sport-100,Low,1
15255,North America,Sport-100,Moderate,1
15263,Pacific,Sport-100,Low,1
15266,Pacific,Sport-100,Moderate,1
15267,Pacific,Sport-100,Moderate,1
15270,North America,Sport-100,Moderate,1
15271,North America,Sport-100,Moderate,1
15272,North America,Sport-100,Moderate,1
15279,North America,Sport-100,Low,1
15284,North America,Sport-100,Moderate,1
15292,North America,Sport-100,Moderate,1
15293,North America,Sport-100,Moderate,1
15297,North America,Sport-100,Moderate,1
15302,North America,Sport-100,High,1
15306,North America,Sport-100,Moderate,1
15318,North America,Sport-100,Moderate,1
15320,North America,Sport-100,High,1
15322,North America,Sport-100,High,1
15327,North America,Sport-100,Moderate,1
15329,North America,Sport-100,High,1
15332,North America,Sport-100,Moderate,1
15335,North America,Sport-100,Moderate,1
15348,North America,Sport-100,High,1
15357,Europe,Sport-100,High,1
15358,North America,Sport-100,High,1
15361,North America,Sport-100,High,1
15367,North America,Sport-100,High,1
15369,North America,Sport-100,High,1
15373,North America,Sport-100,Moderate,1
15374,North America,Sport-100,High,1
15379,North America,Sport-100,High,1
15382,North America,Sport-100,High,1
15383,North America,Sport-100,High,1
15388,North America,Sport-100,High,1
15389,North America,Sport-100,High,1
15390,North America,Sport-100,Moderate,1
15391,North America,Sport-100,High,1
15394,North America,Sport-100,High,1
15395,North America,Sport-100,High,1
15401,North America,Sport-100,Moderate,1
15407,North America,Sport-100,High,1
15408,North America,Sport-100,High,1
15411,North America,Sport-100,High,1
15413,North America,Sport-100,High,1
15415,North America,Sport-100,High,1
15422,North America,Sport-100,Moderate,1
15432,North America,Sport-100,Moderate,1
15444,Europe,Sport-100,Low,1
15451,Europe,Sport-100,Low,1
15457,Europe,Sport-100,Low,1
15463,Europe,Sport-100,Low,1
15466,North America,Sport-100,Moderate,1
15481,North America,Sport-100,High,1
15240,Pacific,Sport-100,Moderate,1
15244,North America,Sport-100,Low,1
15248,North America,Sport-100,Moderate,1
14314,Pacific,Sport-100,High,1
14316,Pacific,Sport-100,Moderate,1
14319,Pacific,Sport-100,High,1
14324,Pacific,Sport-100,High,1
15147,Pacific,Sport-100,High,1
15160,North America,Sport-100,High,1
15162,North America,Sport-100,High,1
15165,North America,Sport-100,High,1
15168,North America,Sport-100,High,1
15180,Pacific,Sport-100,High,1
15181,Pacific,Sport-100,High,1
15184,Pacific,Sport-100,High,1
15190,North America,Sport-100,Moderate,1
15193,North America,Sport-100,High,1
15196,North America,Sport-100,High,1
15201,North America,Sport-100,High,1
15204,Pacific,Sport-100,High,1
15206,Pacific,Sport-100,High,1
15209,Pacific,Sport-100,Moderate,1
15212,Pacific,Sport-100,Moderate,1
15214,Pacific,Sport-100,High,1
15215,Pacific,Sport-100,High,1
15221,Pacific,Sport-100,High,1
15222,Pacific,Sport-100,High,1
15224,Pacific,Sport-100,High,1
15230,Pacific,Sport-100,High,1
15231,Pacific,Sport-100,High,1
15233,Pacific,Sport-100,High,1
15235,Pacific,Sport-100,Moderate,1
15238,Pacific,Sport-100,High,1
15108,Europe,Sport-100,High,1
15117,Europe,Sport-100,High,1
15118,Europe,Sport-100,High,1
15120,Pacific,Sport-100,High,1
15130,Pacific,Sport-100,High,1
15133,Pacific,Sport-100,High,1
15138,Pacific,Sport-100,High,1
15140,Pacific,Sport-100,High,1
15141,Pacific,Sport-100,High,1
15142,Pacific,Sport-100,High,1
15061,Europe,Sport-100,Low,1
15062,Europe,Sport-100,Low,1
15067,Europe,Sport-100,Low,1
15077,Europe,Sport-100,Low,1
15078,Europe,Sport-100,Low,1
15086,Europe,Sport-100,Moderate,1
15087,Europe,Sport-100,Moderate,1
15093,Europe,Sport-100,High,1
15095,Europe,Sport-100,High,1
14331,North America,Sport-100,Low,1
14333,North America,Sport-100,Low,1
14341,North America,Sport-100,Low,1
14347,Pacific,Sport-100,Moderate,1
14349,North America,Sport-100,Moderate,1
14350,North America,Sport-100,Moderate,1
14361,North America,Sport-100,Moderate,1
14363,North America,Sport-100,Moderate,1
14370,North America,Sport-100,Moderate,1
14375,North America,Sport-100,Moderate,1
14383,North America,Sport-100,High,1
14384,North America,Sport-100,Moderate,1
14390,North America,Sport-100,Moderate,1
14397,North America,Sport-100,Moderate,1
14402,North America,Sport-100,Moderate,1
14405,North America,Sport-100,Moderate,1
14407,North America,Sport-100,Moderate,1
14408,North America,Sport-100,High,1
14410,North America,Sport-100,High,1
14428,Europe,Sport-100,High,1
14429,Europe,Sport-100,High,1
14436,North America,Sport-100,High,1
14438,North America,Sport-100,High,1
14440,North America,Sport-100,High,1
14442,North America,Sport-100,High,1
14448,North America,Sport-100,High,1
14449,North America,Sport-100,High,1
14452,North America,Sport-100,High,1
14455,North America,Sport-100,High,1
14478,North America,Sport-100,High,1
14482,North America,Sport-100,High,1
14484,North America,Sport-100,High,1
14489,North America,Sport-100,High,1
14490,North America,Sport-100,High,1
14493,North America,Sport-100,High,1
14500,North America,Sport-100,High,1
14504,North America,Sport-100,High,1
14506,North America,Sport-100,High,1
14515,North America,Sport-100,Low,1
14521,Pacific,Sport-100,Low,1
14533,Europe,Sport-100,Low,1
14538,Europe,Sport-100,Low,1
14547,Europe,Sport-100,Low,1
14549,Europe,Sport-100,Low,1
14550,Europe,Sport-100,Low,1
14555,Europe,Sport-100,Low,1
14561,North America,Sport-100,Moderate,1
14563,North America,Sport-100,Moderate,1
14571,North America,Sport-100,Moderate,1
14573,North America,Sport-100,Moderate,1
14574,North America,Sport-100,Moderate,1
14581,North America,Sport-100,Moderate,1
14588,North America,Sport-100,Moderate,1
14595,North America,Sport-100,Moderate,1
14597,North America,Sport-100,High,1
14599,North America,Sport-100,High,1
14600,North America,Sport-100,High,1
14601,North America,Sport-100,High,1
14602,North America,Sport-100,High,1
14605,North America,Sport-100,High,1
14612,North America,Sport-100,Moderate,1
14617,North America,Sport-100,Moderate,1
14618,North America,Sport-100,Moderate,1
14619,North America,Sport-100,Moderate,1
14621,North America,Sport-100,High,1
14624,North America,Sport-100,High,1
14626,North America,Sport-100,Moderate,1
14633,North America,Sport-100,Moderate,1
14637,North America,Sport-100,Moderate,1
14646,North America,Sport-100,Moderate,1
14652,North America,Sport-100,Moderate,1
14657,North America,Sport-100,High,1
14663,North America,Sport-100,High,1
14664,North America,Sport-100,High,1
14668,Pacific,Sport-100,High,1
14678,Pacific,Sport-100,High,1
14680,Pacific,Sport-100,High,1
14681,Pacific,Sport-100,High,1
14685,Pacific,Sport-100,Moderate,1
14690,Europe,Sport-100,Low,1
14691,Europe,Sport-100,Low,1
14693,Europe,Sport-100,Low,1
14697,Europe,Sport-100,Low,1
14701,Europe,Sport-100,Low,1
14702,Europe,Sport-100,Low,1
14712,Europe,Sport-100,Low,1
14719,Europe,Sport-100,Moderate,1
14731,North America,Sport-100,Low,1
14738,North America,Sport-100,Moderate,1
14743,North America,Sport-100,Moderate,1
14747,North America,Sport-100,Moderate,1
14752,North America,Sport-100,Moderate,1
14765,North America,Sport-100,Moderate,1
14770,Europe,Sport-100,Low,1
14771,Europe,Sport-100,Low,1
14776,Europe,Sport-100,Moderate,1
14777,Europe,Sport-100,Moderate,1
14778,Europe,Sport-100,Low,1
14781,Europe,Sport-100,Low,1
14785,Europe,Sport-100,Low,1
14786,Europe,Sport-100,Low,1
14787,Europe,Sport-100,Low,1
14793,Europe,Sport-100,Moderate,1
14796,Europe,Sport-100,Low,1
14804,Europe,Sport-100,Low,1
14807,Europe,Sport-100,Low,1
14815,Europe,Sport-100,Moderate,1
14816,Europe,Sport-100,Moderate,1
14817,Europe,Sport-100,Moderate,1
14823,Europe,Sport-100,Low,1
14826,Europe,Sport-100,Low,1
14837,Europe,Sport-100,Low,1
14838,Europe,Sport-100,Low,1
14847,Europe,Sport-100,Low,1
14850,Europe,Sport-100,Low,1
14854,Pacific,Sport-100,Low,1
14856,North America,Sport-100,Moderate,1
14864,Europe,Sport-100,Moderate,1
14869,North America,Sport-100,Moderate,1
14874,North America,Sport-100,Moderate,1
14881,North America,Sport-100,Low,1
14882,North America,Sport-100,Low,1
14884,North America,Sport-100,Low,1
14885,North America,Sport-100,Low,1
14894,North America,Sport-100,Moderate,1
14895,North America,Sport-100,Moderate,1
14904,North America,Sport-100,Moderate,1
14906,North America,Sport-100,Moderate,1
14917,North America,Sport-100,High,1
14928,Europe,Sport-100,Low,1
14932,Europe,Sport-100,Low,1
14954,Europe,Sport-100,Low,1
14959,Europe,Sport-100,Low,1
14962,Europe,Sport-100,Moderate,1
14963,Europe,Sport-100,Moderate,1
14964,Europe,Sport-100,Moderate,1
14968,Europe,Sport-100,Moderate,1
14972,Europe,Sport-100,Low,1
14974,Europe,Sport-100,Low,1
14975,Europe,Sport-100,Moderate,1
14980,Europe,Sport-100,Low,1
14984,Europe,Sport-100,Low,1
14986,Europe,Sport-100,Low,1
14991,Europe,Sport-100,Low,1
14992,Europe,Sport-100,Low,1
14993,Europe,Sport-100,Low,1
14998,Europe,Sport-100,Low,1
15002,Europe,Sport-100,Low,1
15004,Europe,Sport-100,Low,1
15005,North America,Sport-100,Moderate,1
15007,North America,Sport-100,Moderate,1
15008,North America,Sport-100,Moderate,1
15011,North America,Sport-100,Moderate,1
15012,North America,Sport-100,Moderate,1
15019,Pacific,Sport-100,Low,1
15025,Pacific,Sport-100,Moderate,1
15034,Pacific,Sport-100,Low,1
15036,Pacific,Sport-100,Low,1
15039,Pacific,Sport-100,Low,1
15040,Pacific,Sport-100,Low,1
15042,Pacific,Sport-100,Low,1
15046,Europe,Sport-100,Moderate,1
15048,Europe,Sport-100,Low,1
15051,Europe,Sport-100,Low,1
15055,Europe,Sport-100,Low,1
15056,Europe,Sport-100,Low,1
15057,Europe,Sport-100,Low,1
14264,Pacific,Sport-100,High,1
14267,North America,Sport-100,Low,1
14268,North America,Sport-100,Low,1
14272,North America,Sport-100,Low,1
14274,North America,Sport-100,Moderate,1
14276,Pacific,Sport-100,High,1
14278,Pacific,Sport-100,High,1
14291,North America,Sport-100,High,1
14304,Pacific,Sport-100,Moderate,1
14311,Pacific,Sport-100,High,1
14224,Pacific,Sport-100,High,1
14225,Pacific,Sport-100,High,1
14226,Pacific,Sport-100,High,1
14227,Pacific,Sport-100,High,1
14230,Pacific,Sport-100,High,1
14234,Pacific,Sport-100,High,1
14236,Pacific,Sport-100,High,1
14238,Pacific,Sport-100,High,1
14244,North America,Sport-100,High,1
14247,North America,Sport-100,High,1
14248,North America,Sport-100,High,1
14254,North America,Sport-100,High,1
13997,Pacific,Sport-100,Low,1
14001,North America,Sport-100,Moderate,1
14004,North America,Sport-100,Moderate,1
14009,Pacific,Sport-100,Low,1
14013,Pacific,Sport-100,Low,1
14015,Pacific,Sport-100,Low,1
14016,Pacific,Sport-100,Low,1
14022,North America,Sport-100,Low,1
14029,North America,Sport-100,Moderate,1
14030,Pacific,Sport-100,High,1
14031,Pacific,Sport-100,High,1
14032,Pacific,Sport-100,High,1
14033,Pacific,Sport-100,High,1
14035,North America,Sport-100,High,1
14038,Pacific,Sport-100,High,1
14050,Pacific,Sport-100,High,1
14055,Pacific,Sport-100,Moderate,1
14057,Pacific,Sport-100,High,1
14067,Pacific,Sport-100,High,1
14069,Pacific,Sport-100,High,1
14073,Pacific,Sport-100,Low,1
14079,North America,Sport-100,Moderate,1
14091,North America,Sport-100,Low,1
14092,North America,Sport-100,Low,1
14096,North America,Sport-100,Low,1
14097,North America,Sport-100,Moderate,1
14100,Pacific,Sport-100,Moderate,1
14101,Pacific,Sport-100,Moderate,1
14118,North America,Sport-100,High,1
14119,North America,Sport-100,High,1
14126,Pacific,Sport-100,Low,1
14141,Europe,Sport-100,Low,1
14144,Europe,Sport-100,Low,1
14146,Europe,Sport-100,Low,1
14159,Europe,Sport-100,Moderate,1
14168,Europe,Sport-100,Low,1
14171,Europe,Sport-100,High,1
14175,Europe,Sport-100,High,1
14179,Europe,Sport-100,High,1
14186,Europe,Sport-100,High,1
14192,Europe,Sport-100,High,1
14194,Europe,Sport-100,High,1
14196,Europe,Sport-100,High,1
14199,Europe,Sport-100,High,1
14200,Europe,Sport-100,High,1
14208,Europe,Sport-100,High,1
14216,Pacific,Sport-100,High,1
14219,Pacific,Sport-100,High,1
13845,Europe,Sport-100,Moderate,1
13846,Europe,Sport-100,Moderate,1
13853,North America,Sport-100,Moderate,1
13858,North America,Sport-100,Moderate,1
13909,North America,Sport-100,High,1
13913,North America,Sport-100,High,1
13916,North America,Sport-100,Moderate,1
13920,North America,Sport-100,Moderate,1
13921,North America,Sport-100,Moderate,1
13922,North America,Sport-100,Moderate,1
13941,North America,Sport-100,Moderate,1
13951,North America,Sport-100,Moderate,1
13955,Pacific,Sport-100,High,1
13960,Pacific,Sport-100,High,1
13961,Pacific,Sport-100,High,1
13963,Pacific,Sport-100,High,1
13965,Pacific,Sport-100,High,1
13966,Pacific,Sport-100,High,1
13967,Pacific,Sport-100,Moderate,1
13970,Pacific,Sport-100,High,1
13974,Pacific,Sport-100,Moderate,1
13983,Pacific,Sport-100,Low,1
13796,Europe,Sport-100,Low,1
13815,Europe,Sport-100,Low,1
13822,Europe,Sport-100,Moderate,1
13823,Europe,Sport-100,Moderate,1
13826,Europe,Sport-100,Low,1
13833,Europe,Sport-100,Low,1
13837,Europe,Sport-100,Low,1
13584,Europe,Sport-100,High,1
13585,Europe,Sport-100,High,1
13591,Europe,Sport-100,High,1
13592,Europe,Sport-100,High,1
13593,Europe,Sport-100,High,1
13594,Europe,Sport-100,High,1
13597,Europe,Sport-100,High,1
13598,Europe,Sport-100,High,1
13600,Europe,Sport-100,High,1
13601,Europe,Sport-100,High,1
13605,Europe,Sport-100,High,1
13608,Europe,Sport-100,High,1
13612,Europe,Sport-100,High,1
13615,Pacific,Sport-100,Moderate,1
13618,Pacific,Sport-100,High,1
13619,Pacific,Sport-100,High,1
13620,Pacific,Sport-100,High,1
13621,Pacific,Sport-100,Moderate,1
13622,Pacific,Sport-100,High,1
13625,Pacific,Sport-100,High,1
13626,Pacific,Sport-100,High,1
13628,Pacific,Sport-100,High,1
13629,Pacific,Sport-100,High,1
13631,Pacific,Sport-100,High,1
13633,Pacific,Sport-100,High,1
13635,Pacific,Sport-100,High,1
13637,Pacific,Sport-100,High,1
13638,Pacific,Sport-100,High,1
13640,Pacific,Sport-100,High,1
13644,Pacific,Sport-100,High,1
13645,Pacific,Sport-100,High,1
13648,Pacific,Sport-100,High,1
13649,Pacific,Sport-100,High,1
13651,Pacific,Sport-100,High,1
13654,North America,Sport-100,High,1
13656,North America,Sport-100,High,1
13665,Europe,Sport-100,Low,1
13677,Europe,Sport-100,Low,1
13678,Europe,Sport-100,Moderate,1
13681,Europe,Sport-100,Low,1
13683,Europe,Sport-100,Low,1
13684,Europe,Sport-100,Low,1
13690,Europe,Sport-100,Low,1
13701,North America,Sport-100,Moderate,1
13714,North America,Sport-100,Low,1
13715,North America,Sport-100,Low,1
13720,North America,Sport-100,Low,1
13721,North America,Sport-100,Low,1
13723,North America,Sport-100,Low,1
13728,North America,Sport-100,Moderate,1
13730,North America,Sport-100,Moderate,1
13740,North America,Sport-100,Moderate,1
13751,North America,Sport-100,High,1
13754,North America,Sport-100,High,1
13760,North America,Sport-100,Moderate,1
13765,Europe,Sport-100,Low,1
13777,Europe,Sport-100,Low,1
13782,Europe,Sport-100,Moderate,1
13783,Europe,Sport-100,Moderate,1
13500,Europe,Sport-100,Low,1
13504,Europe,Sport-100,Low,1
13505,Europe,Sport-100,Low,1
13513,Europe,Sport-100,Low,1
13514,Europe,Sport-100,Low,1
13515,Europe,Sport-100,Low,1
13533,Europe,Sport-100,Low,1
13534,Europe,Sport-100,Low,1
13536,Europe,Sport-100,Low,1
13538,Europe,Sport-100,Low,1
13539,Europe,Sport-100,Low,1
13542,Europe,Sport-100,Low,1
13543,Europe,Sport-100,Low,1
13544,Europe,Sport-100,Low,1
13545,Europe,Sport-100,Low,1
13546,Europe,Sport-100,Low,1
13547,Europe,Sport-100,Low,1
13554,Europe,Sport-100,Low,1
13556,Europe,Sport-100,Moderate,1
13559,Europe,Sport-100,Moderate,1
13563,Europe,Sport-100,Moderate,1
13564,Europe,Sport-100,Low,1
13570,Europe,Sport-100,Low,1
13578,Europe,Sport-100,High,1
13475,North America,Sport-100,Moderate,1
13483,North America,Sport-100,Moderate,1
13099,North America,Sport-100,High,1
13104,Pacific,Sport-100,High,1
13108,Pacific,Sport-100,Moderate,1
13109,Pacific,Sport-100,Moderate,1
13111,Pacific,Sport-100,Moderate,1
13409,Europe,Sport-100,High,1
13413,North America,Sport-100,Moderate,1
13444,North America,Sport-100,High,1
13457,North America,Sport-100,Moderate,1
